aliquot_uuid	aliquot_barcode
32e61645-eb89-49f7-9876-85b1497c7e42	TCGA-5L-AAT0-01A-12R-A41B-07
41ab76d7-fae0-490c-9545-be576b64b827	TCGA-5T-A9QA-01A-11R-A41B-07
c11ffcd0-8e82-4815-b30b-2d08945ce0bc	TCGA-E9-A54Y-01A-11R-A466-07
47312f61-5ef4-4f25-9320-8fbb4758790e	TCGA-E2-A1LL-01A-11D-A142-09
7cdbe0e8-f614-4f54-b864-fd6b39e8ef1c	TCGA-E2-A1LG-01A-21D-A14K-09
a6c14ebc-81a2-44f7-af87-2b7ec85e5696	TCGA-A8-A07I-01A-11D-A19H-09
13d05f7a-e16a-40ef-9a15-21257da2cf89	TCGA-A2-A259-01A-11D-A314-09
6764e0a2-7a78-45c1-9189-6001c6518ce4	TCGA-D8-A27H-01A-11D-A314-09
a2d9325e-da9d-42f1-a360-328d17ed492b	TCGA-B6-A0I2-01A-11D-A12L-09
1c0e384f-7254-4afe-93c0-b3fc6c6a7894	TCGA-EW-A1PC-01B-11D-A21Q-09
a100c310-2b00-4c6a-ae34-006a9c407b90	TCGA-2G-AAFI-01A-21R-A430-07
aa58c09a-7799-4675-8310-d270224b163e	TCGA-BH-A0H6-01A-21D-A314-09
25c76a8f-77c0-4650-bddf-45ed0c10a2e6	TCGA-AN-A04D-01A-21D-A314-09
f69e5057-eda6-4391-ba9a-aedbf6b572da	TCGA-AO-A0J6-01A-11D-A128-09
ace88000-3521-402e-986c-3b74560aaf5a	TCGA-N8-A4PO-01A-11R-A28V-07
cda2e47c-642f-41f6-90b9-cfa2ab50d603	TCGA-2G-AAFJ-01A-11R-A430-07
e0e60b71-1efa-4896-b89f-d05974cdcf48	TCGA-BH-A0H7-01A-13D-A060-02
6c8b3a70-cd58-4bfc-9418-54182588cfcb	TCGA-BH-A0W5-01A-11D-A106-02
e8392f20-c9e3-4649-b64f-5b266c393a76	TCGA-BH-A0E0-01A-11D-A128-09
c943873c-e153-42bc-a8de-e1080b252e81	TCGA-A8-A095-01A-11R-A00Z-07
27e70f84-80c5-4f6c-9d22-83c5a6e66eb5	TCGA-A2-A1FZ-01A-51R-A14D-07
31757dda-12d6-4f35-87f1-d00464f2815b	TCGA-A8-A09G-01A-21R-A00Z-07
7157ccb4-b4f6-41ba-9f9c-da862b749a57	TCGA-A2-A259-01A-11R-A16F-07
70546486-80a3-452c-8722-1bd7b14d5ac4	TCGA-D8-A27R-01A-11R-A16F-07
9dddaf60-64ed-4d41-a546-79e86db1101e	TCGA-EW-A1P6-01A-11R-A144-07
d6301614-9ba7-4632-bdca-ac1b11e8e811	TCGA-E2-A1LK-01A-21R-A14D-07
47901dff-8acf-4afa-9e42-851d98777085	TCGA-D8-A1XT-01A-11R-A14M-07
4142c779-86ab-44f5-9371-539bbaa363d2	TCGA-E2-A1L6-01A-11R-A13Q-07
95a12af8-5704-4745-b0a0-960f67af8cec	TCGA-D8-A1X5-01A-11R-A14D-07
9d80ba46-b65f-4338-99bc-370f8eaefe4e	TCGA-C8-A1HL-01A-11R-A137-07
7fdf1ebf-149a-43d5-bae7-6e01beb647dd	TCGA-A1-A0SN-01A-11R-A144-07
de27ab29-90b0-4d13-8102-1c2bebc4c29a	TCGA-D8-A27L-01A-11R-A16F-07
ddb6efb2-2ef7-42a0-b00d-42c5b0fc6aef	TCGA-D8-A1J8-01A-11R-A13Q-07
9b605e4f-fb75-4b02-a827-a6acfeb3c1b2	TCGA-EW-A1IY-01A-11R-A13Q-07
dad0f8bc-056e-49b0-a565-509dae59c448	TCGA-2G-AAG0-01A-11R-A430-07
2ba9072c-39b9-438d-9a2c-0726dc3dc659	TCGA-D8-A27G-01A-11R-A16F-07
94d92cd8-21cf-495d-b4fe-8f8c6067fe9e	TCGA-E2-A1LG-01A-21R-A14M-07
354c08e2-61d3-4cfa-9d26-76d74dcfe44f	TCGA-BH-A0BS-01A-11R-A12P-07
c7139402-146f-4c49-bcd0-f2a6a378911e	TCGA-D8-A1JE-01A-11R-A13Q-07
7a276d04-8f45-4c07-9c24-8b1f50a1202d	TCGA-BH-A208-01A-11R-A157-07
cb9d4717-15a8-4499-ae3b-e047e5c2926a	TCGA-BH-A0AZ-01A-21R-A12P-07
e6f1450a-6731-4593-82c3-28f839ebf148	TCGA-BH-A1EO-01A-11R-A137-07
2b0831e8-21b8-4e97-8ef0-268683adb76c	TCGA-2G-AAGM-01A-11R-A430-07
1fa9c013-4d2c-4f3e-8e77-6437dad440c9	TCGA-AQ-A04L-01B-21R-A10J-07
a4754430-f713-4aeb-998c-0f470a5549d1	TCGA-E2-A15A-01A-11R-A12D-07
4dac7a33-db46-4815-8c6c-fb326959c741	TCGA-BH-A1EV-01A-11R-A137-07
46262a6c-8a11-4bb9-8851-8b6e44c95288	TCGA-E2-A150-01A-11R-A12D-07
e88bcf68-e904-4511-92f6-01cbd0da62de	TCGA-BH-A0DT-01A-21R-A12D-07
b7f491a9-eddf-43b1-9baf-862db2d50383	TCGA-A7-A13E-01A-11R-A12P-07
800c9072-512b-4067-8687-8bc4e9aa57fd	TCGA-2G-AAH4-01A-12R-A430-07
fb03a31f-6611-4343-816d-37a332147eac	TCGA-C8-A27B-01A-11R-A169-07
e596b149-e807-4d29-b0fa-685f07efb9d6	TCGA-E2-A15M-01A-11R-A12D-07
71b58051-3bf8-4dfb-a431-c8aceab7c799	TCGA-AO-A12H-01A-11R-A115-07
2791089c-f659-41e8-8e18-57fc6a079e6b	TCGA-E2-A14O-01A-31R-A115-07
4a28ecf3-c70e-42d0-918b-866d11804c13	TCGA-E2-A15O-01A-11R-A115-07
624ac458-8ff1-441c-a8c5-aaf4a08a4b84	TCGA-D8-A13Z-01A-11R-A115-07
844b3442-a740-4cb4-a1fb-b481c552cc88	TCGA-BH-A18I-01A-11R-A12D-07
6280322c-5b21-4e16-8977-83e7484d7723	TCGA-2G-AAGK-01A-11R-A430-07
eefe67c9-48a1-4381-a3ef-81b51e46c6df	TCGA-A2-A0D3-01A-11R-A115-07
7e84df9f-1da5-4add-a5e8-a9d9d8af409c	TCGA-BH-A0BW-01A-11R-A115-07
44225bb7-92c6-4a6d-b136-bc51666ba84a	TCGA-AO-A12B-01A-11R-A10J-07
a8154f60-e391-44b5-b378-c944c5e8621d	TCGA-A2-A0CV-01A-31R-A115-07
306818e8-2e51-4dee-b27c-53ee9cea8d03	TCGA-C8-A135-01A-11R-A115-07
bfc39e77-7a26-4699-a4a3-217d4ea9425b	TCGA-BH-A0E9-01B-11R-A115-07
560ab6aa-cbfe-42ac-9446-9d3df720bc81	TCGA-A2-A0CS-01A-11R-A115-07
7f57b9e7-1b1b-4e07-beb4-b877b7651f7b	TCGA-A2-A0YE-01A-11R-A109-07
69f535c7-8f70-4efc-98bc-7f99924d7db1	TCGA-D8-A146-01A-31R-A115-07
8d939ab5-8119-44da-b595-5c5a154031c2	TCGA-4K-AA1H-01A-11R-A430-07
bbca4523-28a7-416c-98a8-02c3350705fc	TCGA-AO-A03U-01B-21R-A10J-07
451099b0-f348-4aec-bf9f-2982601f013c	TCGA-A2-A0YT-01A-11R-A109-07
b77f4222-9000-4485-8728-8864780ebcb8	TCGA-AN-A0XS-01A-22R-A109-07
70109263-1d2b-4abe-a582-2b28e87cde67	TCGA-AO-A0J8-01A-21R-A034-07
9f3ddcc1-a6a9-4f55-84b3-cbe06e58ff8d	TCGA-AN-A0FY-01A-11R-A034-07
f40b4aa3-b474-4c2e-a197-0347e46d3309	TCGA-B6-A0IE-01A-11R-A034-07
91d63f86-9c62-47cb-8b4a-e3bd981ab8b2	TCGA-BH-A0GY-01A-11R-A056-07
1ccf908a-7620-4af8-b83f-0e287f3655c5	TCGA-A8-A075-01A-11R-A084-07
fb0cd718-5300-4447-9740-a63308f65d92	TCGA-AO-A0JI-01A-21R-A056-07
4808bc63-000a-4a49-a25b-4b817ca5ea54	TCGA-AO-A0J4-01A-11R-A034-07
4c83be26-b925-4bd0-9100-66d4773d5c9d	TCGA-2G-AALP-01A-12R-A430-07
f7e26041-2b2f-45ea-8da9-5a0d5bf25781	TCGA-BH-A0H6-01A-21R-A056-07
c417152a-d278-4aeb-951e-a7b6ae5654c1	TCGA-B6-A0RN-01A-12R-A084-07
755912f4-6725-4b7b-84b1-518c7529a176	TCGA-A7-A0D9-01A-31R-A056-07
f77e9ef0-0a62-426b-98d9-6813edeb63a5	TCGA-B6-A0IJ-01A-11R-A034-07
05aa0960-505b-4b04-be9f-7b54940f5b27	TCGA-A2-A0SU-01A-11R-A084-07
6022db68-1e06-4974-b657-cd65aed560c4	TCGA-BH-A0DQ-01A-11R-A084-07
491c6c41-d1c5-4be7-bb7c-9df7275aa388	TCGA-A2-A0T2-01A-11R-A084-07
7953e62d-4871-4928-a2ba-a38c740134e1	TCGA-AO-A0JL-01A-11R-A056-07
dad4f72e-cb2c-4015-af6a-53ad0ae45f12	TCGA-A8-A07P-01A-11R-A00Z-07
1edf44b5-61ba-47cd-81ed-b586ae81cb32	TCGA-A7-A0CD-01A-11R-A00Z-07
cbb214e1-ea22-4231-815b-d27d585e61c3	TCGA-2G-AAF1-01A-11R-A430-07
7c8b9d9a-653a-4dc7-8c53-b196fbd0482a	TCGA-A8-A08C-01A-11R-A00Z-07
1873a785-0f15-40ef-a7c9-1799ab482338	TCGA-A8-A097-01A-11R-A034-07
87bdfb78-8690-4569-ba85-592cd2390c24	TCGA-B6-A0WV-01A-11R-A109-07
86373f83-264a-4875-8672-749ea434422f	TCGA-AR-A250-01A-31R-A169-07
0eb9c5a5-1e4e-4808-882e-858b4d0ed396	TCGA-E9-A1NH-01A-11R-A14D-07
21f22460-fac7-4dbc-8ab2-75738331cb5c	TCGA-AN-A0XT-01A-11R-A109-07
69e0026c-c87c-4987-8e46-f94d21f6bfb6	TCGA-E9-A1NF-01A-11R-A14D-07
45fe02d2-5d68-43c4-9cea-7da6e16a55a2	TCGA-D8-A1JB-01A-11R-A13Q-07
94ce362e-3ecd-4b5d-9dcb-10cbcedc7645	TCGA-2G-AAGC-01A-21R-A430-07
2877059f-b560-413b-b8be-40d9fde8fbcf	TCGA-AR-A0TU-01A-31R-A109-07
dc131436-aa38-4601-a42e-e3ad746d5be3	TCGA-AN-A041-01A-11R-A034-07
d71e12c1-d92c-4cb6-8244-d100b2ef1c43	TCGA-A2-A04Q-01A-21R-A034-07
0718af55-25eb-45b7-9e76-5d663a00dca5	TCGA-D8-A1XU-01A-11R-A14M-07
39fe5d50-f454-4f7b-b07b-1a59b5c828f9	TCGA-BH-A1FG-01A-11R-A13Q-07
aad6a297-72fe-4483-8c81-b7bef2522437	TCGA-A8-A07G-01A-11R-A034-07
0e2a3a2c-173a-43b8-bd7d-0c09dfa8a2ae	TCGA-A8-A06Q-01A-11R-A034-07
08c54c9c-195c-4754-83af-a97544d0eb12	TCGA-A2-A04X-01A-21R-A034-07
a80a6064-0b35-4132-b93e-3ce8ae9eed4b	TCGA-N5-A4RJ-01A-11R-A28V-07
bb493954-d408-485e-857e-58b8c927d843	TCGA-2G-AAGX-01A-11R-A430-07
df5061ca-929b-4e23-89fb-6d05c1a9ffa4	TCGA-GM-A2DA-01A-11R-A18M-07
95b5e301-f942-43bb-8211-d992948e8136	TCGA-E9-A2JT-01A-22R-A18M-07
ddc6e148-34b7-4466-b692-3bb227004e2b	TCGA-GM-A2DD-01A-11R-A180-07
fa462e79-c5a4-4ddc-b3e6-32e8adcdd80c	TCGA-E2-A1AZ-01A-11R-A12P-07
b55b6630-7cf5-4bca-b76f-e135271018e4	TCGA-C8-A3M7-01A-12R-A21T-07
89f9e509-5f4c-439b-b610-860f209332d2	TCGA-A8-A06U-01A-11R-A00Z-07
7bbe4637-394e-42c0-af7d-6184c3f48916	TCGA-A2-A3KC-01A-11R-A213-07
1fbf8004-0091-4eb0-9042-d2f1a5174abe	TCGA-A7-A3J0-01A-11R-A213-07
6593576c-a4a8-4284-8591-321f980f2e58	TCGA-HN-A2NL-01A-11R-A18M-07
cbb45082-6d4e-4457-b023-52f9372ae053	TCGA-BH-A1ES-01A-11R-A137-07
55e704b2-c317-4db9-905c-570930a6c824	TCGA-2G-AAHP-05A-11R-A430-07
e2d7656c-0d06-427c-998c-c26ba4a1def4	TCGA-A8-A06R-01A-11R-A00Z-07
3e08280c-f748-43c7-928b-007b322917b2	TCGA-A8-A09M-01A-11R-A00Z-07
ae97b841-ddef-4bed-81ac-0b91627c4ef3	TCGA-AN-A03X-01A-21R-A00Z-07
7c355987-c70f-43f1-94cc-f4d12afe0132	TCGA-LL-A442-01A-11R-A24H-07
9a9d7ee5-e3fa-491f-ab5b-0ab69652b8a5	TCGA-A2-A3Y0-01A-11R-A239-07
2ec1df5c-7272-44f4-922c-cdd6ba37f6b6	TCGA-A2-A3XU-01A-12R-A22U-07
2fa59be9-ecde-49b2-b109-7000d5180847	TCGA-BH-A42V-01A-11R-A24H-07
0a423f86-ffa5-4c16-97ab-2d262c34fd41	TCGA-A7-A425-01A-11R-A24H-07
043d5dcd-1524-402b-939c-984a1dc916a0	TCGA-A2-A3XX-01A-21R-A239-07
d3bc1c64-7a91-44b9-9060-1785dc0d42be	TCGA-2G-AAEX-01A-11R-A430-07
1b907925-b33c-4e4a-96e0-65f15b4712b9	TCGA-A7-A26F-01B-04R-A22O-07
b455387f-a8b4-43b8-b898-89628723d7da	TCGA-BH-A0B6-01A-11R-A19W-07
d620baa1-c329-46c6-a56a-dc08dfa23470	TCGA-AC-A2QI-01A-12R-A19W-07
5b9b0b0c-c751-4b7d-9951-a8f6a13e1afa	TCGA-AC-A3BB-01A-21R-A19W-07
fc36b662-fabd-4caa-81f7-00fe0a3164a6	TCGA-E9-A54X-01A-11R-A266-07
5965fc49-0ee5-41d8-b673-9ade5c70db71	TCGA-LQ-A4E4-01A-11R-A266-07
e6dbaf07-3551-4c73-a2f2-f1bea4fa8e72	TCGA-D8-A4Z1-01A-21R-A266-07
7810122d-fa8b-483d-9398-aa26fc7fedc5	TCGA-E9-A5FL-01A-11R-A27Q-07
fc8c0c74-cd1b-4bc7-ab1d-568d302c5719	TCGA-OL-A5RZ-01A-11R-A28M-07
fec9b75b-9a91-4979-9056-ecdd852429d8	TCGA-E2-A574-01A-11R-A29R-07
536beeb8-c7eb-46e0-8bbe-61b59dcf9d8d	TCGA-2G-AAHP-01A-12R-A430-07
96af7552-6f51-4abe-8394-b9e966a70228	TCGA-E2-A56Z-01A-12R-A29R-07
16f90247-c9a5-40d5-a3a1-08bba2d1d266	TCGA-AR-A5QQ-01A-11R-A28M-07
d490ceb7-e3b2-44ee-8c46-923cbd4374dd	TCGA-LL-A6FQ-01A-11R-A31O-07
7a356940-c460-4714-a949-42afe6ea5d86	TCGA-AC-A62V-01A-11R-A31O-07
9014d9c4-ab6b-4318-9b07-c00266d9f5a9	TCGA-LL-A740-01A-21R-A32P-07
00683b30-d386-48a8-ad29-4f4698864c66	TCGA-A7-A26J-01A-11R-A277-07
001773a6-9cf3-48a1-8ea1-1f0da4991bc5	TCGA-AC-A8OP-01A-11R-A36F-07
6ef883fc-81f3-4089-95e0-86904ffc0d38	TCGA-3C-AAAU-01A-11R-A41B-07
3cf4fddd-7fb5-4bb6-bca8-412019df4e2d	TCGA-BH-AB28-01A-31R-A41B-07
0a2a65b8-cf53-4dff-908e-6cdda195bdc7	TCGA-2G-AAGJ-01A-11R-A430-07
1a19e068-d213-41ef-aebb-104017a883cc	TCGA-3C-AALK-01A-11R-A41B-07
d8a45ca6-8f09-4949-8d55-13259b4826d2	TCGA-Z7-A8R6-01A-11R-A41B-07
6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01	TCGA-AR-A24Z-01A-11D-A314-09
5dbf3203-ce73-41e4-bf9a-32fc856f73f5	TCGA-GI-A2C9-01A-11D-A21Q-09
d5372745-95cf-4572-a6e7-e7f5b796911a	TCGA-C8-A12L-01A-11D-A19H-09
01658141-8398-4585-9f0f-8355dd9b0604	TCGA-A2-A0EY-01A-11D-A19H-09
eef9dce1-6ba6-432b-bbe2-53c7dbe64fe7	TCGA-BH-A0EA-01A-11D-A314-09
8690c824-9135-4bc2-a285-3f8e859e82cd	TCGA-2G-AAFV-01A-11R-A430-07
97064332-1d4f-4571-93ff-354ffe6d7df9	TCGA-B6-A0RU-01A-11D-A12L-09
df291849-4c35-44e1-b013-8f6b7ee36113	TCGA-EW-A1PH-01A-11D-A17G-09
f9f04e42-63a2-4ee1-ade4-9e5bb5c20cdd	TCGA-A2-A3KC-01A-11D-A20S-09
a85cf239-ff51-46e7-9b88-4c2cb49c66b9	TCGA-A2-A04P-01A-31D-A128-09
d11c2f30-14a5-453e-a138-89ccd7c0cd96	TCGA-2G-AAGV-01A-11R-A430-07
110b5f05-ded7-45ec-b0f6-a941c92d77dd	TCGA-AO-A0J4-01A-11D-A128-09
65843fe1-4da2-4165-8926-a0d6f878a7f8	TCGA-D8-A27W-01A-11R-A16F-07
43c8eaea-f686-4e28-ba9c-360fea61b3ca	TCGA-EW-A1P3-01A-11R-A144-07
1205dc3c-e766-4a25-b485-c66e301e3b6d	TCGA-EW-A1PG-01A-11R-A144-07
ed74a7e1-90de-4943-9ca2-e7f94a5540e4	TCGA-AC-A2B8-01A-11R-A17B-07
519e1ea1-6658-4978-9f3d-313d7cc1e0c1	TCGA-BH-A0WA-01A-11R-A109-07
2b022043-a976-40a7-929e-664b9549c411	TCGA-E9-A1R6-01A-11R-A14D-07
9073fc5c-a281-4ed2-a66e-5235a5a55098	TCGA-BH-A209-01A-11R-A157-07
1adf0e70-b1fb-4862-8a01-6454b09636f4	TCGA-E9-A1N5-01A-11R-A14D-07
9c55164e-fb87-46b5-87ce-cc277ba378f5	TCGA-D8-A1XR-01A-11R-A14M-07
16fcbaec-f629-4d04-ab61-3f9b782e710d	TCGA-EW-A1P0-01A-11R-A144-07
07c52f68-8ece-4702-8573-9b21f32df787	TCGA-BH-A1F5-01A-12R-A13Q-07
af520d74-dc8a-4d36-bd2c-80bc23e6d029	TCGA-D8-A1XD-01A-11R-A14D-07
dbba4276-4b85-4309-8f98-951313c3a3dc	TCGA-BH-A1F2-01A-31R-A13Q-07
3f218bea-924e-4e37-8fe0-0a7a9877a08c	TCGA-2G-AAHN-01A-11R-A430-07
a6db80e4-b161-412d-932a-fe2898a1722f	TCGA-BH-A1EN-01A-11R-A13Q-07
6e144eb1-f9c3-4cb1-9e69-28c63ca7e4d1	TCGA-D8-A27I-01A-11R-A16F-07
123725b8-4f66-4b97-9726-e0c70300d38e	TCGA-D8-A27H-01A-11R-A16F-07
cffc0fe5-533f-46f8-a54a-2e09c392767d	TCGA-BH-A0HA-01A-11R-A12P-07
92691eb7-5df9-4da9-8bd0-c4f4de528bdc	TCGA-E9-A1NE-01A-21R-A14M-07
2cb3a793-6e37-42fd-a544-65aa2d939d50	TCGA-BH-A1FE-01A-11R-A13Q-07
d0705a73-e6d0-4282-82b1-76d44bda242f	TCGA-E2-A1IG-01A-11R-A144-07
19d8b72b-62db-4258-b9b9-0d66ec708be0	TCGA-2G-AAFG-05A-11R-A430-07
8213eb8c-db23-4f92-b3d3-07b45eeec76a	TCGA-C8-A26Z-01A-11R-A16F-07
3ea70053-af2a-4fec-9416-d18b6156f516	TCGA-E2-A14Y-01A-21R-A12D-07
5a6b6013-11d0-498d-a014-3ea8e14c61d5	TCGA-EW-A1J2-01A-21R-A13Q-07
59783c67-6446-44c1-b9b3-505470f54c82	TCGA-BH-A1EW-01A-11R-A137-07
3510559d-33b7-423a-88c9-d8c42270d546	TCGA-A8-A07E-01A-11R-A034-07
6722de75-5d6d-4b1d-a961-856ec5bd12f1	TCGA-AO-A03R-01A-21R-A034-07
fce0d59e-78a5-4d7b-8136-b8421f5116b0	TCGA-AC-A2FB-01A-11R-A17B-07
43326f71-c61c-410b-af4b-c71a054e27c9	TCGA-E2-A158-01A-11R-A12D-07
7bb15e31-2b7d-4926-b78a-0d2aa7bddd78	TCGA-YR-A95A-01A-12R-A41I-07
e3acad0b-f296-4aed-b08f-e88a3d5f9bf3	TCGA-N7-A4Y5-01A-12R-A28V-07
92149c11-de69-4e17-90d8-47634d6bdca2	TCGA-2G-AAFH-01A-12R-A430-07
66626142-7c5c-4ed0-8ef0-f4133423f275	TCGA-AR-A1AX-01A-11R-A12P-07
68c8e567-1ac0-40f1-a3a7-a79d77a4ae12	TCGA-E2-A1L8-01A-11R-A13Q-07
49c4166c-701a-4f53-8968-99aec3347214	TCGA-AR-A1AY-01A-21R-A12P-07
cbc8608e-ffe1-41d5-93c5-66dd665c9bf0	TCGA-D8-A1X8-01A-11R-A14M-07
d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32	TCGA-A2-A0T3-01A-21R-A115-07
2af2adfe-bd7b-4eb1-9971-182b11075159	TCGA-BH-A0B7-01A-12R-A115-07
48d70a9a-b6ae-4ed6-80da-999a919f8da9	TCGA-E2-A14Q-01A-11R-A12D-07
5bf6cf0d-8d00-4a50-b239-4b9d8f3e51b9	TCGA-A2-A0EW-01A-21R-A115-07
e042ea6d-3204-41a7-9811-25f4ac0c3558	TCGA-C8-A12Q-01A-11R-A115-07
81589acc-5dae-4cad-9f97-88b81fa53f92	TCGA-E2-A154-01A-11R-A115-07
2ada4fe0-57f2-4a54-9580-4e0ae45a2f65	TCGA-BH-A0BQ-01A-21R-A115-07
d40f62c9-c134-4477-98d7-11d343b5e867	TCGA-B6-A0RH-01A-21R-A115-07
bcf768ee-138c-42a4-a3bf-b8d509c644d9	TCGA-E2-A14Z-01A-11R-A115-07
059c8834-efd5-447c-97c6-49fd68c09c0d	TCGA-BH-A0B0-01A-21R-A115-07
c791026a-9fda-47b4-86fd-9b5933325326	TCGA-BH-A0DX-01A-11R-A115-07
76fabc98-ad85-4315-8653-4028e24cd2ff	TCGA-B6-A0IH-01A-11R-A115-07
803bb42f-e0f2-44b6-aebb-8f956646ecc7	TCGA-C8-A12U-01A-11R-A115-07
b58514d7-7785-497d-ba94-165ee0a1b941	TCGA-E2-A15D-01A-11R-A115-07
0cde4246-2dcb-478b-ace9-df557f71e4cd	TCGA-AN-A0XL-01A-11R-A10J-07
61c279ee-777a-4c05-bc38-e1a9183faaff	TCGA-E2-A15P-01A-11R-A115-07
570ee0fd-7003-45ce-9c42-8f6145604186	TCGA-AN-A0FK-01A-11R-A034-07
7a5bc56e-e787-4798-8c4d-ee792f9e3149	TCGA-AN-A0FF-01A-11R-A034-07
401721b2-a1d1-46d3-b73c-ec06df30d61e	TCGA-AR-A24R-01A-11R-A169-07
53f4d557-cad7-4367-9546-c10752cc6189	TCGA-B6-A0IM-01A-11R-A034-07
09c248f8-cdd7-4c13-9085-26c56544bcf7	TCGA-B6-A0I6-01A-11R-A034-07
827431d3-e25a-45b6-9b0f-5732501e2a5b	TCGA-BH-A0H9-01A-11R-A056-07
224cbe13-ebf8-41eb-ab1c-1d6792a66774	TCGA-BH-A0BJ-01A-11R-A056-07
c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f	TCGA-BH-A0HU-01A-11R-A034-07
9cd0ed8b-b3ab-48d8-a52f-892817e2ae15	TCGA-4K-AA1G-01A-11R-A430-07
0f578102-ede7-46ad-ae1f-3c7351edb491	TCGA-AO-A0JC-01A-11R-A056-07
6f5986b6-28b9-4213-97a9-899190ea36dd	TCGA-B6-A0RI-01A-11R-A056-07
8fb338fe-ffa8-45c2-857b-f713d1935330	TCGA-B6-A0IK-01A-12R-A056-07
bf23a402-18ab-47b7-8bca-a9b01eeaf605	TCGA-BH-A0BD-01A-11R-A034-07
6050d8b9-2d10-4a03-ae57-979cba25bb70	TCGA-AN-A0AM-01A-11R-A034-07
01370d42-f75c-4532-9b9c-24ff7302b033	TCGA-A2-A0D1-01A-11R-A034-07
3d0d24de-c3b4-4396-bfb1-2c8c2788cf0c	TCGA-AR-A0TV-01A-21R-A084-07
920e47c0-1b19-46e6-b1db-b5fd95e44df0	TCGA-A2-A0ST-01A-12R-A084-07
9bb258a4-dd26-4c43-bd29-04b68ea3c7ca	TCGA-AQ-A0Y5-01A-11R-A14M-07
24c0ef45-670d-4595-b623-87f81aeb92a7	TCGA-BH-A0EE-01A-11R-A034-07
c391803f-ef97-45b7-9bf3-d1333c930ce3	TCGA-2X-A9D6-01A-11R-A430-07
9560e482-cb14-4456-b9a6-d2ac12f96a4f	TCGA-A8-A09Q-01A-11R-A00Z-07
3c38c1fe-9f57-4523-9654-c4bc6b02e84f	TCGA-E9-A247-01A-11R-A169-07
ed40061b-ad15-4f91-94ae-ae276394f42d	TCGA-A7-A26J-01A-11R-A169-07
416041ff-f179-4c72-a281-f39d32c595c1	TCGA-A8-A09V-01A-11R-A034-07
619ffb2b-a591-4f3b-aa48-b0c44f4ee36a	TCGA-E9-A243-01A-21R-A169-07
bfa78a45-16bf-410a-816d-bd369ded91e5	TCGA-AR-A24L-01A-11R-A169-07
147d6ebb-7359-449a-9e6a-6c8443ebaa2e	TCGA-E9-A244-01A-11R-A169-07
502939cc-3381-4bc2-9ae6-332846cf836b	TCGA-E9-A1RF-01A-11R-A157-07
6130b450-8b88-4a9a-b462-a34ec94183c9	TCGA-A7-A26E-01A-11R-A169-07
3f5e9319-e30e-4fc1-8135-c599aff73b27	TCGA-2G-AAKM-01A-11R-A430-07
e24bfd9d-87b2-44a7-bddc-7b7f60461252	TCGA-E9-A1R2-01A-11R-A14D-07
330bf4ac-9ed5-4bd1-93d0-f89b4f52bc19	TCGA-A2-A0YJ-01A-11R-A109-07
27706c21-96cb-48e9-88ec-1c52769bfe45	TCGA-D8-A1JI-01A-11R-A13Q-07
a09baab9-3eac-4271-9c12-2684642f8869	TCGA-AN-A04D-01A-21R-A034-07
8dd30d68-86d0-456f-814c-ae59a5c0a071	TCGA-D8-A1Y0-01A-11R-A14M-07
5275bc42-18a3-43d1-9dee-dfb80c39ba20	TCGA-A2-A0YH-01A-11R-A109-07
de1cdf25-62e6-41c0-b1c8-257175519041	TCGA-A8-A06T-01A-11R-A00Z-07
ce045098-cbfb-4c73-9bbe-6a1d677ae0b0	TCGA-A8-A07R-01A-21R-A034-07
5f714b76-1ed1-4828-8b66-3627c5d78189	TCGA-AR-A255-01A-11R-A169-07
beb2f2cc-8893-4db2-a527-50a7a40d6d4f	TCGA-GM-A2DC-01A-11R-A18M-07
8a224dc6-632b-418b-bd5e-bcefc8ad049e	TCGA-A2-A3KD-01A-12R-A213-07
79a14838-69d2-4c73-83a7-b57ff6ecdd79	TCGA-AC-A3HN-01A-11R-A213-07
d151b46a-1e20-455a-bab3-9c698cee312d	TCGA-E9-A3HO-01A-11R-A213-07
7509b7dc-18cc-4430-ad93-fa598fc97330	TCGA-AN-A03Y-01A-21R-A00Z-07
59b2f0cb-4789-4642-9aa6-605a1ebb0e32	TCGA-BH-A42T-01A-11R-A24H-07
8f2110d6-9a34-4f15-8660-3959d080659e	TCGA-2G-AAGI-05A-11R-A430-07
bbb7f769-ac55-4e7f-b0bf-acc36294bb05	TCGA-B6-A408-01A-12R-A24H-07
b2d76401-5eae-4aa9-9c5c-3d6ad41f50d9	TCGA-E9-A3X8-01A-31R-A22U-07
40c7e862-e1f6-4425-af9d-c9d07161a2ed	TCGA-B6-A40B-01A-11R-A239-07
5610fa97-eac4-4306-aead-983ee6570baf	TCGA-A7-A26I-01A-11R-A169-07
d848ad65-9261-4854-a6bd-e76484c6a337	TCGA-AC-A2QH-01A-11R-A18M-07
f34965fe-e7d5-48bd-b0a0-575cbd895c5a	TCGA-LL-A440-01A-11R-A24H-07
f8bfd67a-1d78-44b0-9715-712dee01b008	TCGA-A2-A4RW-01A-21R-A266-07
ed3e6c57-a0ec-4441-a1a1-794f3f15e112	TCGA-AQ-A54N-01A-11R-A266-07
